Date,LogReturn
12/06/2014,0.001421144
06/13/2014,-0.00054084
06/16/2014,0.001755273
06/17/2014,0.00080774
06/18/2014,0.00073911
06/19/2014,-0.001910823
06/20/2014,-0.000175355
06/23/2014,-0.000472463
06/24/2014,-0.000202641
06/25/2014,0.001954918
06/26/2014,-0.001482235
06/27/2014,-0.001284196
06/30/2014,0.000338315
01/07/2014,-0.000338315
02/07/2014,-0.000270842
03/07/2014,0.0000677
04/07/2014,-0.002785473
07/07/2014,0.000245295
08/07/2014,-0.001268851
09/07/2014,-0.00072477
10/07/2014,-0.000164267
11/07/2014,0.001980744
07/14/2014,-0.001296708
07/16/2014,0.002385678
07/17/2014,-0.001566254
07/18/2014,0.000613555
07/21/2014,-0.001911691
07/22/2014,0.000383012
07/23/2014,-0.000725273
07/24/2014,-0.0000685
07/25/2014,0.001299362
07/30/2014,-0.000273227
07/31/2014,0.001500626
01/08/2014,0.002281905
04/08/2014,-0.00065075
05/08/2014,-0.001399702
06/08/2014,0.000856664
07/08/2014,0.001153145
08/08/2014,0.00155528
11/08/2014,-0.002640508
12/08/2014,-0.000271731
08/13/2014,-0.000680073
08/14/2014,-0.00149992
08/15/2014,-0.000888757
08/18/2014,-0.003297411
08/19/2014,0.000523761
08/20/2014,0.00215729
08/21/2014,0.000547919
08/22/2014,-0.001233792
08/25/2014,0.000617334
08/26/2014,-0.000754639
08/27/2014,-0.001375439
08/28/2014,-0.000620372
08/29/2014,0.001239858
02/09/2014,0.001647657
03/09/2014,0.002391684
04/09/2014,-0.001570193
05/09/2014,0.001502042
08/09/2014,-0.001912593
09/09/2014,0.002593626
10/09/2014,0.001019551
11/09/2014,-0.000135802
12/09/2014,0.000271561
09/15/2014,0.002031316
09/17/2014,0.000607547
09/18/2014,0.003025049
09/19/2014,-0.000402125
09/22/2014,-0.001544936
09/23/2014,0.003111121
09/24/2014,-0.000762307
09/25/2014,0.000267629
09/26/2014,0.001962026
09/29/2014,0.001634912
09/30/2014,-0.000265421
01/10/2014,0.001391652
02/10/2014,-0.003654301
03/10/2014,-0.001068869
07/10/2014,0.00226821
08/10/2014,0.0020578
09/10/2014,-0.00553164
10/10/2014,0.002207772
10/13/2014,0.000533531
10/14/2014,-0.000667017
10/15/2014,0.002794612
10/16/2014,0.000265218
10/17/2014,0.001455811
10/20/2014,-0.001853699
10/21/2014,-0.001715084
10/23/2014,0.002046682
10/24/2014,0.000662438
10/27/2014,-0.001259498
10/28/2014,0.000928405
10/29/2014,-0.001326901
10/30/2014,0.00291385
10/31/2014,-0.000858877
03/11/2014,0.003753307
04/11/2014,0.001701322
05/11/2014,0.001173946
06/11/2014,0.001300673
07/11/2014,0.000324561
10/11/2014,-0.002603302
11/11/2014,0.002083888
12/11/2014,-0.00025994
11/13/2014,-0.000520347
11/14/2014,0.000910198
11/17/2014,0.000194795
11/18/2014,0.000778306
11/19/2014,0.000906264
11/20/2014,0.000968903
11/21/2014,-0.001162943
11/24/2014,-0.001620383
11/25/2014,0.000454317
11/26/2014,0
11/27/2014,-0.000129756
11/28/2014,0.002845722
01/12/2014,0.00874298
02/12/2014,-0.001772633
03/12/2014,0.002403967
04/12/2014,0.000693409
05/12/2014,0.002136291
08/12/2014,0.004923532
09/12/2014,-0.001241197
10/12/2014,-0.001431776
11/12/2014,0.000623091
12/12/2014,0.000932964
12/15/2014,0.000186352
12/16/2014,-0.000683684
12/17/2014,-0.000560179
12/18/2014,-0.001122531
12/19/2014,-0.0000624
12/22/2014,0.001247257
12/23/2014,0.001243685
12/24/2014,0
12/26/2014,-0.00136825
12/29/2014,0.00136825
12/30/2014,0.000558498
12/31/2014,-0.000806951
02/01/2015,0.001859936
05/01/2015,0.003671608
06/01/2015,0.00186088
07/01/2015,0.002071845
08/01/2015,-0.000486605
09/01/2015,-0.001585241
12/01/2015,-0.000550088
01/13/2015,0.003047265
01/14/2015,0.00224129
01/15/2015,-0.002727418
01/16/2015,-0.000182438
01/19/2015,-0.000425988
01/20/2015,0.003879279
01/21/2015,0.002886887
01/22/2015,-0.001320775
01/23/2015,-0.001988724
01/26/2015,0.001447248
01/27/2015,0.00036106
01/28/2015,0.001680987
01/29/2015,0.001196734
01/30/2015,-0.001256657
04/02/2015,-0.007922322
05/02/2015,0.001827072
06/02/2015,-0.00249893
09/02/2015,0.000915911
10/02/2015,0.002614958
11/02/2015,0.001875482
12/02/2015,0.002948052
02/13/2015,-0.004823534
02/16/2015,-0.001518408
02/17/2015,0.002850229
02/18/2015,0.000181296
02/23/2015,0.005642606
02/24/2015,-0.001673123
02/25/2015,-0.000299451
02/26/2015,-0.003186945
02/27/2015,0.001602409
02/03/2015,0.001883988
03/03/2015,0.0000599
04/03/2015,0.000119706
05/03/2015,0.00333845
06/03/2015,-0.001070277
09/03/2015,0.004795612
10/03/2015,0.000999798
11/03/2015,0.002051189
12/03/2015,-0.002109937
03/13/2015,0.0000587
03/16/2015,0.001290449
03/17/2015,-0.000938128
03/18/2015,0.0000587
03/19/2015,-0.002353905
03/20/2015,0.004986888
03/23/2015,-0.004008468
03/24/2015,-0.001627987
03/25/2015,-0.002013917
03/26/2015,0.002545453
03/27/2015,-0.001359665
03/30/2015,0.004828161
03/31/2015,0.000935854
01/04/2015,-0.003637722
02/04/2015,-0.000235741
03/04/2015,-0.002364478
06/04/2015,-0.004887802
07/04/2015,0.001496021
08/04/2015,0.001073953
09/04/2015,-0.001731568
10/04/2015,0.001791154
04/13/2015,0.006270228
04/14/2015,0.000762795
04/15/2015,0.002163728
04/16/2015,-0.007650372
04/17/2015,-0.002441034
04/20/2015,-0.001615035
04/21/2015,0.002390508
04/22/2015,-0.002930191
04/23/2015,0.000179969
04/24/2015,-0.002526374
04/27/2015,-0.004243559
04/28/2015,-0.00085371
04/29/2015,0.000183079
04/30/2015,0.001401049
05/05/2015,0.004296685
06/05/2015,-0.004600877
07/05/2015,0.003213642
08/05/2015,0.001567852
11/05/2015,-0.000722921
12/05/2015,0.002824592
05/13/2015,-0.002462981
05/14/2015,-0.003872792
05/15/2015,-0.000730009
05/18/2015,0.000669222
05/19/2015,0.00157771
05/20/2015,0.002897722
05/21/2015,-0.00036116
05/22/2015,-0.002233813
05/25/2015,0.00217359
05/26/2015,0.001503063
05/27/2015,0.002453817
05/28/2015,0.001370485
05/29/2015,0.000178441
01/06/2015,0.002490499
02/06/2015,0.003251657
03/06/2015,-0.002483674
04/06/2015,0.002647966
05/06/2015,0.001054682
08/06/2015,0.006159484
09/06/2015,0
10/06/2015,-0.000692931
11/06/2015,-0.002550249
12/06/2015,0.000348644
06/15/2015,0.002894535
06/16/2015,-0.001271219
06/17/2015,-0.000196794
06/18/2015,-0.003172549
06/19/2015,-0.000583572
06/22/2015,0.001632031
06/23/2015,0.002494452
06/24/2015,-0.000173567
06/25/2015,0.000693854
06/26/2015,0.000519664
06/29/2015,0.002302123
06/30/2015,0.000286909
01/07/2015,-0.005367785
02/07/2015,0.003988889
03/07/2015,0.001206773
06/07/2015,0.002631749
07/07/2015,-0.000114093
08/07/2015,0.000114093
09/07/2015,-0.000285288
10/07/2015,-0.001830297
07/13/2015,0.001373445
07/14/2015,0.000685097
07/15/2015,-0.000205416
07/16/2015,0.000319494
07/20/2015,-0.000057
07/21/2015,0
07/22/2015,-0.001657287
07/23/2015,0.001657287
07/24/2015,0
07/27/2015,0.000854742
07/28/2015,-0.0000569
07/29/2015,0
07/30/2015,0
07/31/2015,0.000398357
03/08/2015,0.002778315
04/08/2015,0.002872962
05/08/2015,0.001121484
06/08/2015,0.001453613
07/08/2015,0.003612888
10/08/2015,0.000387294
11/08/2015,0.002976141
12/08/2015,0.007028189
08/13/2015,-0.001732848
08/14/2015,0.007957091
08/17/2015,0.004293944
08/18/2015,0.000685215
08/19/2015,-0.001371513
08/20/2015,0.000422465
08/21/2015,0.007483059
08/24/2015,0.004593021
08/25/2015,0.000974272
08/26/2015,0.000409567
08/27/2015,0.000562525
08/28/2015,-0.0035922
01/09/2015,-0.006018992
02/09/2015,0.006533986
03/09/2015,0.00097681
04/09/2015,0.003274235
07/09/2015,0.004462143
08/09/2015,0.003817115
09/09/2015,-0.001151643
10/09/2015,0.001451571
11/09/2015,-0.002606276
09/14/2015,-0.000301733
09/15/2015,-0.00105772
09/17/2015,-0.004817374
09/18/2015,-0.000918818
09/21/2015,-0.000408988
09/22/2015,0.004781459
09/23/2015,0.00542938
09/25/2015,0.004423753
09/28/2015,0.001135928
09/29/2015,0.006850985
09/30/2015,-0.002629735
01/10/2015,-0.003531268
02/10/2015,0.00323809
05/10/2015,-0.004076068
06/10/2015,-0.003169324
07/10/2015,-0.003693597
08/10/2015,-0.010810342
09/10/2015,-0.00987548
12/10/2015,0.004497791
10/13/2015,0.002231547
10/15/2015,-0.008098357
10/16/2015,0.006022872
10/19/2015,0.003316032
10/20/2015,0.003905183
10/21/2015,0.005085474
10/22/2015,-0.0000506
10/23/2015,-0.007075615
10/26/2015,0.00352163
10/27/2015,0.000305769
10/28/2015,0.001576388
10/29/2015,0.000963353
10/30/2015,0.00166813
02/11/2015,-0.001161959
03/11/2015,-0.000962229
04/11/2015,-0.002083682
05/11/2015,0.003602019
06/11/2015,0.000303031
09/11/2015,0.006066434
11/11/2015,0.000398116
12/11/2015,0.000248637
11/13/2015,0.000943525
11/16/2015,0.001485615
11/17/2015,-0.000989845
11/18/2015,0.001335759
11/19/2015,-0.005167867
11/20/2015,-0.006192445
11/23/2015,0.001467982
11/24/2015,-0.003246318
11/25/2015,-0.007290609
11/26/2015,0.001808379
11/27/2015,0.002570406
11/30/2015,0.002555282
01/12/2015,-0.002411788
02/12/2015,-0.001272599
03/12/2015,0.002612999
04/12/2015,-0.003642011
07/12/2015,-0.0009282
08/12/2015,0.005947225
09/12/2015,0.000101828
10/12/2015,-0.000713295
11/12/2015,0.002034885
12/14/2015,0.004041388
12/15/2015,0.000954328
12/16/2015,-0.001910758
12/17/2015,0.002362077
12/18/2015,-0.001405647
12/21/2015,-0.001158052
12/22/2015,-0.000857941
12/23/2015,0.001009166
12/28/2015,-0.000453835
12/29/2015,-0.001161959
12/30/2015,-0.000253012
12/31/2015,0.000202421
04/01/2016,0.00317575
05/01/2016,0.001904364
06/01/2016,0.002691917
07/01/2016,0.004400585
08/01/2016,-0.004301204
11/01/2016,0.002773472
12/01/2016,0.000542714
01/13/2016,-0.000937841
01/14/2016,-0.000148266
01/15/2016,-0.001535049
01/18/2016,0.00306469
01/19/2016,-0.001925264
01/20/2016,-0.00094105
01/21/2016,-0.000347217
01/22/2016,-0.003887891
01/26/2016,-0.004580305
01/27/2016,-0.003046624
01/28/2016,-0.002709078
01/29/2016,-0.00906702
02/02/2016,0.005927962
03/02/2016,0.003395354
04/02/2016,-0.009218617
05/02/2016,-0.000943207
10/02/2016,0.002249829
11/02/2016,-0.005514424
12/02/2016,0.005931714
02/15/2016,-0.001985708
02/16/2016,0.000157097
02/17/2016,0.006134499
02/18/2016,-0.004097393
02/19/2016,0.006003213
02/22/2016,-0.001596199
02/23/2016,-0.00243129
02/24/2016,0.005669048
02/25/2016,-0.00297991
02/26/2016,0.00092699
02/29/2016,-0.000154361
01/03/2016,-0.002632565
02/03/2016,-0.00332635
03/03/2016,-0.001987143
04/03/2016,-0.00147005
07/03/2016,-0.003378919
08/03/2016,0.000794296
09/03/2016,0.003267765
10/03/2016,-0.001683518
11/03/2016,-0.001531346
03/14/2016,-0.001377536
03/15/2016,0.002697983
03/16/2016,0.001894417
03/17/2016,-0.005548645
03/18/2016,-0.002720851
03/21/2016,0.001442574
03/22/2016,-0.002943655
03/23/2016,-0.006656192
03/24/2016,0.004880374
03/25/2016,0.002151575
03/28/2016,-0.001020669
03/29/2016,-0.003781195
03/30/2016,-0.004745839
03/31/2016,-0.004077912
01/04/2016,-0.002331639
04/04/2016,-0.002344225
05/04/2016,0.004509733
06/04/2016,-0.000720637
07/04/2016,-0.000999783
08/04/2016,0.003323698
11/04/2016,-0.006034666
12/04/2016,0.001262761
04/13/2016,-0.003023333
04/14/2016,0.004304685
04/15/2016,0.000222458
04/18/2016,0.003157713
04/19/2016,-0.004271147
04/20/2016,-0.002403592
04/21/2016,0.000784026
04/22/2016,0.002510541
04/25/2016,0.001111154
04/26/2016,0.002600077
04/27/2016,-0.000607135
04/28/2016,-0.001604708
04/29/2016,-0.001388144
03/05/2016,0.001997525
04/05/2016,0.005938035
05/05/2016,0.002884603
06/05/2016,0.000704628
09/05/2016,-0.000975943
10/05/2016,0.006304777
11/05/2016,-0.000481747
12/05/2016,-0.003009601
05/13/2016,0.000107846
05/16/2016,0.000861803
05/17/2016,-0.002319983
05/18/2016,0.002266171
05/19/2016,0.004816624
05/20/2016,-0.0000532
05/23/2016,-0.001225993
05/24/2016,0.005358126
05/25/2016,-0.001320125
05/26/2016,-0.002492752
05/27/2016,0.000319021
05/30/2016,0.00254377
05/31/2016,0.001055522
01/06/2016,0.001578489
02/06/2016,0.00293125
03/06/2016,-0.00130615
06/06/2016,-0.00468204
07/06/2016,-0.003025345
08/06/2016,-0.001547337
09/06/2016,-0.002896022
10/06/2016,0.003750407
06/13/2016,0.002553116
06/14/2016,-0.000212187
06/15/2016,0.000901081
06/16/2016,-0.000529821
06/17/2016,0.000264991
06/20/2016,-0.002284228
06/21/2016,-0.002296306
06/23/2016,-0.003818353
06/24/2016,0.010143786
06/27/2016,-0.000633698
06/28/2016,-0.001853586
06/29/2016,-0.003624027
06/30/2016,-0.003762476
01/07/2016,-0.003196743
04/07/2016,0.000217473
05/07/2016,0.000597491
08/07/2016,0.004535754
11/07/2016,-0.006167215
12/07/2016,0.001740008
07/13/2016,-0.001631053
07/14/2016,-0.002951421
07/15/2016,-0.000109698
07/18/2016,0.002188713
07/19/2016,0.000872406
07/20/2016,0.003634285
07/21/2016,0.003282583
07/22/2016,0.002192466
07/25/2016,0.001118698
07/26/2016,-0.000585626
07/27/2016,0.0000533
07/28/2016,-0.002403702
07/29/2016,-0.0000536
01/08/2016,-0.002255801
02/08/2016,0.002095061
03/08/2016,0.000696114
04/08/2016,-0.001178693
05/08/2016,-0.001020543
08/08/2016,0.000537427
09/08/2016,-0.001129365
10/08/2016,-0.003894559
11/08/2016,0.002492216
12/08/2016,-0.000973512
08/15/2016,0.001189552
08/16/2016,-0.002816938
08/17/2016,0.000488856
08/18/2016,-0.000597566
08/19/2016,0.001790236
08/22/2016,0.002483232
08/23/2016,-0.000484734
08/24/2016,0.000699997
08/25/2016,-0.000376782
08/26/2016,-0.00129431
08/29/2016,0.001778683
08/30/2016,0.001342654
01/09/2016,0.002886043
02/09/2016,0.000851454
05/09/2016,-0.001064578
06/09/2016,0.000532615
07/09/2016,-0.001973948
08/09/2016,-0.000213938
09/09/2016,0.000374323
09/13/2016,0.004413978
09/14/2016,0.002795274
09/15/2016,-0.000210338
09/19/2016,0.000315468
09/20/2016,0.00131199
09/21/2016,0.000680671
09/22/2016,-0.003730579
09/23/2016,0.000580079
09/26/2016,0.001315487
09/27/2016,-0.001526335
09/28/2016,0.002313719
09/29/2016,-0.002788502
09/30/2016,0.003312632
04/10/2016,-0.002152967
05/10/2016,0.001733713
06/10/2016,-0.000839724
07/10/2016,0.002096273
10/10/2016,-0.00062782
11/10/2016,0.000784633
12/10/2016,0.002916836
10/13/2016,0.002587867
10/14/2016,0.000464183
10/17/2016,0.000721077
10/18/2016,-0.00092732
10/19/2016,-0.002119649
10/20/2016,-0.001193616
10/21/2016,0.001452665
10/24/2016,-0.001068274
10/25/2016,-0.000748318
10/26/2016,-0.001510953
10/27/2016,0.002290423
10/28/2016,0.00150302
10/31/2016,0.000723738
01/11/2016,-0.001604188
02/11/2016,0.00077696
03/11/2016,-0.000932519
04/11/2016,0.000984267
07/11/2016,0.001343286
08/11/2016,-0.000361246
09/11/2016,0.001443183
10/11/2016,0.003229732
11/11/2016,0.002647835
11/14/2016,0.005297878
11/15/2016,0.000551294
11/16/2016,0.001300284
11/17/2016,0.003976628
11/18/2016,0.002319401
11/21/2016,0.00191525
11/22/2016,-0.000539344
11/23/2016,0.001811501
11/24/2016,0.001852629
11/25/2016,0.000145924
11/28/2016,-0.00038924
11/29/2016,0.000194664
11/30/2016,0.000291832
01/12/2016,0.000194446
02/12/2016,-0.001948386
05/12/2016,0.000146433
06/12/2016,-0.000537161
07/12/2016,-0.000782513
08/12/2016,-0.000685857
09/12/2016,-0.000441481
12/13/2016,0
12/14/2016,0.001763237
12/15/2016,0.002145391
12/16/2016,0.001068734
12/19/2016,0.000387979
12/20/2016,0
12/21/2016,0
12/22/2016,-0.000485029
12/23/2016,0.000485029
12/27/2016,-0.000097
12/28/2016,0.000290822
12/29/2016,0.000290628
12/30/2016,0.000145241
03/01/2017,0.000628817
04/01/2017,0.00067617
05/01/2017,-0.001159795
06/01/2017,-0.001454112
09/01/2017,0.000582229
10/01/2017,-0.000388066
11/01/2017,0.0000485
12/01/2017,-0.001214811
01/13/2017,0.0000973
01/16/2017,0.00024318
01/17/2017,0.0000972
01/18/2017,-0.002095338
01/19/2017,0.000585763
01/20/2017,-0.000439248
01/23/2017,-0.000684159
01/24/2017,-0.000489346
01/25/2017,0.0003426
01/26/2017,-0.000293641
01/27/2017,-0.000587878
01/31/2017,0
02/02/2017,0.000832592
03/02/2017,-0.001224953
06/02/2017,-0.000294504
07/02/2017,0.001323696
08/02/2017,0.000391433
10/02/2017,0.000537644
02/13/2017,0.00029298
02/14/2017,0.0000976
02/15/2017,0.0000488
02/16/2017,0.000682623
02/17/2017,0.0000974
02/20/2017,-0.0000487
02/21/2017,0.000194816
02/22/2017,-0.000243534
02/23/2017,-0.000682623
02/24/2017,-0.000390553
02/27/2017,-0.000293145
02/28/2017,0.000195452
01/03/2017,0.000244191
02/03/2017,0.000244054
03/03/2017,0.000536437
06/03/2017,-0.000341292
07/03/2017,0
08/03/2017,-0.00029275
09/03/2017,0.001023763
10/03/2017,-0.000194816
03/13/2017,-0.001073055
03/14/2017,0.000146482
03/15/2017,0.000292816
03/16/2017,-0.001270296
03/17/2017,0.000391256
03/20/2017,-0.00092981
03/21/2017,-0.000343064
03/22/2017,0.00019607
03/23/2017,0
03/24/2017,-0.000098
03/27/2017,-0.001522205
03/28/2017,0.000295037
03/29/2017,0.00044218
03/30/2017,0.0000491
03/31/2017,0.000392627
03/04/2017,-0.0000491
04/04/2017,0.000539344
05/04/2017,-0.000196048
06/04/2017,0.00068578
07/04/2017,0.0000979
10/04/2017,0.000195694
11/04/2017,-0.000489401
12/04/2017,-0.000195915
04/13/2017,-0.000882713
04/14/2017,-0.002066667
04/17/2017,0.000147946
04/18/2017,0.000443535
04/19/2017,-0.000147795
04/20/2017,-0.000591682
04/21/2017,-0.000592489
04/25/2017,-0.001484769
04/26/2017,-0.002485951
04/27/2017,-0.000898437
04/28/2017,0.000149869
02/05/2017,-0.002002514
03/05/2017,-0.001306603
04/05/2017,0.000854762
05/05/2017,0.001354115
08/05/2017,-0.00030055
09/05/2017,0.00070096
11/05/2017,0.001099227
12/05/2017,-0.000349452
05/15/2017,-0.001150185
05/16/2017,-0.002309548
05/17/2017,0.000402544
05/18/2017,0.00100473
05/19/2017,0.000150509
05/22/2017,-0.002212714
05/23/2017,-0.000908461
05/24/2017,0.000403995
05/25/2017,-0.00237887
05/26/2017,-0.000101518
05/29/2017,-0.000914732
05/30/2017,0.001472789
05/31/2017,-0.000710378
01/06/2017,0.00131835
02/06/2017,-0.000760098
05/06/2017,-0.001422419
06/06/2017,-0.00106988
07/06/2017,0.001476761
08/06/2017,-0.000865078
09/06/2017,0.00040731
06/13/2017,-0.000662073
06/14/2017,0.000101923
06/15/2017,-0.000765007
06/16/2017,0.002494051
06/19/2017,-0.000914518
06/20/2017,0.001320354
06/21/2017,0.000557405
06/22/2017,-0.00020261
06/23/2017,0.00030388
06/28/2017,0.000859839
06/29/2017,-0.000151613
06/30/2017,-0.000202233
03/07/2017,0.000404371
04/07/2017,0
05/07/2017,-0.000101057
06/07/2017,0.000151577
07/07/2017,0
10/07/2017,0.000101022
11/07/2017,-0.000303137
12/07/2017,-0.000101093
07/13/2017,-0.000708309
07/14/2017,0.000708309
07/17/2017,-0.00035401
07/18/2017,-0.00045558
07/19/2017,-0.000253307
07/20/2017,0.000455846
07/21/2017,0.000101234
07/24/2017,-0.000709135
07/25/2017,-0.000152108
07/26/2017,0.000354836
07/27/2017,-0.000913023
07/28/2017,0.000355293
07/31/2017,-0.000101483
01/08/2017,-0.000152268
02/08/2017,0.000963465
03/08/2017,-0.000151984
04/08/2017,-0.000862249
07/08/2017,0.000355251
08/08/2017,0.00030427
09/08/2017,0.000456005
10/08/2017,0.00065783
11/08/2017,0.000101116
08/14/2017,-0.000404607
08/15/2017,0.000252923
08/16/2017,0.000454891
08/17/2017,-0.000556043
08/18/2017,0.000303384
08/21/2017,-0.000758858
08/22/2017,-0.000506643
08/23/2017,-0.0000507
08/24/2017,-0.000456538
08/25/2017,-0.00020306
08/28/2017,-0.00111853
08/29/2017,0.000305339
08/30/2017,0.000101732
05/09/2017,-0.000203488
06/09/2017,-0.002142401
07/09/2017,-0.003079024
08/09/2017,-0.003308532
11/09/2017,0.001554013
12/09/2017,0.000568415
09/13/2017,-0.000154948
09/14/2017,-0.000413466
09/15/2017,-0.000776312
09/18/2017,-0.000673928
09/19/2017,0.000518499
09/20/2017,0.000310802
09/21/2017,0.000776034
09/25/2017,-0.000827819
09/26/2017,0.001137845
09/27/2017,0.001495346
09/28/2017,0.001336292
09/29/2017,-0.000410729
02/10/2017,0.000308083
03/10/2017,0.000974157
04/10/2017,-0.001384983
05/10/2017,0.000359494
06/10/2017,0.000666843
09/10/2017,-0.000461552
10/10/2017,-0.000873161
11/10/2017,-0.000823405
12/10/2017,0.000205998
10/13/2017,0.0000515
10/16/2017,0.0000515
10/17/2017,0.000463028
10/19/2017,0.000308411
10/20/2017,-0.000205583
10/23/2017,0.000975655
10/24/2017,0.0000513
10/25/2017,-0.0000513
10/26/2017,-0.0000513
10/27/2017,0.000871203
10/30/2017,-0.000307284
10/31/2017,-0.000820488
01/11/2017,0.000307865
02/11/2017,-0.000615948
03/11/2017,0.000513351
06/11/2017,0.00076889
07/11/2017,-0.001384983
08/11/2017,0.000205462
09/11/2017,-0.000102719
10/11/2017,-0.003506969
11/13/2017,-0.000569974
11/14/2017,0.000155522
11/15/2017,-0.000726245
11/16/2017,-0.000415543
11/17/2017,-0.001718331
11/20/2017,-0.000417591
11/21/2017,-0.001569552
11/22/2017,-0.001943625
11/23/2017,-0.001371013
11/24/2017,0.000844213
11/27/2017,-0.00026364
11/28/2017,0.0000527
11/29/2017,-0.001108905
11/30/2017,-0.002120065
04/12/2017,-0.000531637
05/12/2017,-0.003149977
06/12/2017,0.001551149
07/12/2017,0.001652021
08/12/2017,0.000584694
11/12/2017,-0.000637887
12/12/2017,-0.000212837
12/13/2017,-0.000479266
12/14/2017,0.000372808
12/15/2017,0.001063405
12/18/2017,-0.000212473
12/19/2017,-0.001383613
12/20/2017,0
12/21/2017,0.000319687
12/22/2017,0.001435686
12/26/2017,-0.001222692
12/27/2017,0.000478855
12/28/2017,-0.000691848
12/29/2017,-0.001600792
02/01/2018,-0.003165543
03/01/2018,-0.000754545
04/01/2018,-0.000593778
05/01/2018,-0.002763628
08/01/2018,-0.000761729
09/01/2018,0.001522125
10/01/2018,0.000759067
11/01/2018,-0.002063419
12/01/2018,-0.002073269
01/15/2018,-0.001424277
01/16/2018,-0.000274436
01/17/2018,-0.000439458
01/18/2018,0.001042988
01/19/2018,-0.002639762
01/22/2018,0.000551275
01/23/2018,-0.00160063
01/24/2018,-0.001051896
01/25/2018,-0.00216717
01/26/2018,-0.002570128
01/29/2018,-0.000616856
01/30/2018,0.002796857
02/02/2018,-0.000669605
05/02/2018,0.001004021
06/02/2018,0.001779214
07/02/2018,-0.000666351
08/02/2018,0.001995995
09/02/2018,0.001435868
12/02/2018,-0.000717341
02/13/2018,0.000165645
02/14/2018,-0.000773553
02/15/2018,-0.003553894
02/19/2018,-0.000725452
02/20/2018,0.000725452
02/21/2018,0.001558408
02/22/2018,0.001109735
02/23/2018,-0.001443209
02/26/2018,0.000833206
02/27/2018,-0.000277558
02/28/2018,0.001662691
01/03/2018,0.000552819
02/03/2018,-0.001605117
05/03/2018,-0.001889448
06/03/2018,0.000612192
07/03/2018,-0.000166876
08/03/2018,0.000278091
09/03/2018,0.000999655
12/03/2018,-0.000666181
03/13/2018,-0.0000556
03/14/2018,-0.001279874
03/15/2018,0.002001617
03/16/2018,0.001052701
03/19/2018,-0.001108177
03/20/2018,0.000166407
03/21/2018,0.000997105
03/22/2018,-0.001663116
03/23/2018,0.00038863
03/26/2018,-0.001055664
03/27/2018,-0.003126442
03/28/2018,-0.001965518
03/29/2018,0.001124242
03/30/2018,-0.000674196
02/04/2018,0.000224848
03/04/2018,0.000393205
04/04/2018,-0.000280824
05/04/2018,0.000224674
06/04/2018,0.000505092
09/04/2018,-0.000954555
10/04/2018,0.000168603
11/04/2018,0.00067376
12/04/2018,0.000672717
04/13/2018,0.000335968
04/16/2018,0.000782916
04/17/2018,0.000279271
04/18/2018,0.000279092
04/19/2018,-0.000334931
04/20/2018,0.000390728
04/23/2018,0.000724707
04/24/2018,0.001001448
04/25/2018,0.00011113
04/26/2018,0.001331342
04/27/2018,-0.000110789
04/30/2018,0
02/05/2018,0.000774933
03/05/2018,0.001237024
04/05/2018,-0.000353076
07/05/2018,0.000771981
08/05/2018,0.000935565
05/14/2018,0.000549392
05/15/2018,-0.000329552
05/16/2018,0.001371486
05/17/2018,0.000383241
05/18/2018,0.000983928
05/21/2018,-0.000109215
05/22/2018,0.0000546
05/23/2018,-0.000109229
05/24/2018,0.001254478
05/25/2018,-0.000272405
05/28/2018,-0.000272575
05/30/2018,0.001415528
05/31/2018,-0.002015797
01/06/2018,0.000763835
04/06/2018,-0.000490882
05/06/2018,-0.000600722
06/06/2018,-0.000163978
07/06/2018,0.000273261
08/06/2018,0.000927805
11/06/2018,0.00049039
12/06/2018,0.000217773
06/13/2018,0.000652666
06/14/2018,-0.000435001
06/18/2018,0.000760967
06/19/2018,-0.0000543
06/20/2018,0.001030741
06/21/2018,0.000487393
06/22/2018,0.000162343
06/25/2018,0
06/26/2018,0.000702786
06/27/2018,0.000809496
06/28/2018,0.001184538
06/29/2018,0
02/07/2018,0.000161278
03/07/2018,0.000966412
04/07/2018,-0.000268232
05/07/2018,-0.000107339
06/07/2018,0.000107339
09/07/2018,-0.001559021
10/07/2018,-0.002538636
11/07/2018,0.002323158
12/07/2018,0.001130065
07/13/2018,-0.0000537
07/16/2018,0.000912779
07/17/2018,-0.000375618
07/18/2018,0.001340003
07/19/2018,0
07/20/2018,0.000855437
07/23/2018,-0.000801923
07/24/2018,0.001015519
07/25/2018,-0.000427298
07/26/2018,-0.000909406
07/27/2018,0.000802515
07/30/2018,0.000267176
07/31/2018,-0.000481035
01/08/2018,0.000534451
02/08/2018,0.000747128
03/08/2018,0.0010651
06/08/2018,-0.000532224
07/08/2018,0.000744931
08/08/2018,-0.000904725
09/08/2018,-0.000426406
10/08/2018,0.000799168
08/13/2018,0.001381751
08/14/2018,0.000424271
08/15/2018,0.000688558
08/16/2018,-0.000264701
08/17/2018,0.000370536
08/20/2018,-0.000105835
08/21/2018,-0.000953679
08/23/2018,0.001165323
08/24/2018,0.000475823
08/27/2018,-0.001058094
08/28/2018,-0.000264927
08/29/2018,0.000635553
08/30/2018,0.000476055
03/09/2018,0.001741085
04/09/2018,0.001209369
05/09/2018,0.000839318
06/09/2018,0.000314327
07/09/2018,-0.000314327
12/09/2018,0.000628426
09/13/2018,-0.000733252
09/14/2018,-0.000104851
09/18/2018,0.000471632
09/19/2018,-0.000209551
